Customer_Key,Total_Number_of_Calls,AHT,Contract_End_Date,Call_Date,Product_Type,Product_Status,Customer_Type
11795,1,309.0429367,28/01/2021,03/02/2021,Product 2,Status 3,Type 1
11796,1,117.3323701,02/03/2022,07/12/2021,Product 4,Status 2,Type 3
11797,1,354.6799317,17/02/2021,24/02/2021,Product 1,Status 4,Type 1
11798,2,215.6419575,06/10/2021,09/10/2021,Product 1,Status 2,Type 1
11799,1,552.2800439,04/10/2021,07/10/2021,Product 1,Status 4,Type 1
11800,1,191.0756341,11/01/2020,13/01/2020,Product 2,Status 1,Type 1
11801,1,297.541048,05/08/2020,06/08/2020,Product 2,Status 4,Type 1
11802,2,213.5468797,08/01/2021,10/01/2021,Product 1,Status 4,Type 1
11803,2,432.8054776,24/10/2025,21/02/2020,Product 3,Status 4,Type 2
11804,1,472.3614531,24/03/2020,26/03/2020,Product 1,Status 1,Type 1
11805,2,389.1249712,25/01/2022,30/01/2022,Product 1,Status 2,Type 1
11806,2,374.7824233,23/01/2026,17/11/2020,Product 3,Status 2,Type 2
11807,1,508.0186696,23/11/2025,29/12/2021,Product 2,Status 1,Type 2
11808,1,377.9437863,05/05/2021,08/05/2021,Product 1,Status 2,Type 1
11809,1,452.1280193,03/06/2026,11/05/2021,Product 2,Status 3,Type 2
11810,1,499.0963434,16/09/2026,12/05/2020,Product 3,Status 2,Type 2
11811,1,346.7074708,26/05/2020,27/05/2020,Product 1,Status 3,Type 1
11812,1,590.6417178,30/09/2026,22/05/2021,Product 3,Status 1,Type 2
11813,1,180.4694853,29/04/2020,30/04/2020,Product 1,Status 4,Type 1
11814,2,303.1469439,24/07/2021,25/07/2021,Product 2,Status 4,Type 1
11815,1,222.1855038,11/02/2021,13/02/2021,Product 1,Status 2,Type 1
11816,2,138.0353292,29/01/2022,11/11/2021,Product 4,Status 4,Type 3
11817,2,87.47206218,13/02/2022,13/12/2021,Product 4,Status 4,Type 3
11818,1,457.1310202,21/05/2025,17/04/2021,Product 2,Status 4,Type 2
11819,1,397.9855086,20/09/2020,23/09/2020,Product 2,Status 2,Type 1
11820,1,330.7927709,20/01/2022,22/01/2022,Product 2,Status 1,Type 1
11821,1,98.33674336,11/10/2021,01/08/2021,Product 4,Status 1,Type 3
11822,1,482.0043472,03/02/2026,07/05/2020,Product 3,Status 3,Type 2
11823,1,151.4655807,24/09/2021,27/09/2021,Product 2,Status 4,Type 1
11824,1,144.8228943,05/02/2022,13/10/2021,Product 2,Status 3,Type 3
11825,4,547.5637185,27/03/2020,02/04/2020,Product 2,Status 3,Type 1
11826,1,494.6151268,13/05/2026,02/04/2020,Product 1,Status 2,Type 2
11827,1,490.2399799,15/09/2026,14/05/2020,Product 3,Status 2,Type 2
11828,2,339.5570778,20/01/2021,25/01/2021,Product 2,Status 3,Type 1
11829,1,35.42467325,10/10/2020,11/10/2020,Product 1,Status 3,Type 1
11830,1,305.6533457,08/10/2020,11/10/2020,Product 1,Status 2,Type 1
11831,1,146.939678,17/01/2022,30/10/2021,Product 4,Status 4,Type 3
11832,2,518.6960041,14/12/2026,04/06/2021,Product 2,Status 1,Type 2
11833,2,262.3565026,27/02/2020,01/03/2020,Product 1,Status 1,Type 1
11834,3,274.7270809,09/01/2021,09/01/2021,Product 1,Status 4,Type 1
11835,1,754.0295014,26/09/2021,01/10/2021,Product 2,Status 3,Type 1
11836,1,278.2514681,01/06/2021,02/06/2021,Product 1,Status 2,Type 1
11837,1,339.5109088,20/06/2021,22/06/2021,Product 2,Status 4,Type 1
11838,4,89.72572435,16/06/2020,23/06/2020,Product 2,Status 2,Type 1
11839,1,85.17040184,21/06/2021,22/06/2021,Product 2,Status 2,Type 1
11840,1,133.3436107,11/02/2022,15/11/2021,Product 4,Status 3,Type 3
11841,1,477.2456781,15/06/2025,03/10/2020,Product 3,Status 2,Type 2
11842,1,347.5552614,11/08/2020,13/08/2020,Product 1,Status 2,Type 1
11843,1,221.4336228,30/11/2021,30/11/2021,Product 1,Status 3,Type 1
11844,1,555.3234922,10/10/2025,11/02/2020,Product 3,Status 3,Type 2
11845,1,434.6159264,21/06/2025,11/02/2020,Product 3,Status 4,Type 2
11846,1,312.8646551,19/05/2020,24/05/2020,Product 1,Status 4,Type 1
11847,2,199.8140583,13/02/2021,17/02/2021,Product 1,Status 3,Type 1
11848,1,286.3399183,22/03/2021,30/03/2021,Product 2,Status 4,Type 1
11849,1,435.718663,06/11/2020,06/11/2020,Product 2,Status 4,Type 1
11850,3,319.291878,21/10/2021,21/10/2021,Product 2,Status 1,Type 1
11851,2,536.541908,11/05/2026,29/01/2022,Product 2,Status 4,Type 2
11852,2,476.606764,06/04/2025,20/05/2020,Product 2,Status 4,Type 2
11853,2,450.1936556,14/09/2025,04/06/2020,Product 1,Status 2,Type 2
11854,2,128.7421116,04/02/2021,08/02/2021,Product 1,Status 2,Type 1
11855,1,297.8525889,18/06/2021,20/06/2021,Product 2,Status 1,Type 1
11856,3,324.7327915,05/03/2020,09/03/2020,Product 1,Status 2,Type 1
11857,4,31.99924696,15/12/2021,18/12/2021,Product 2,Status 4,Type 1
11858,1,343.502758,06/10/2021,09/10/2021,Product 1,Status 4,Type 1
11859,2,556.5082625,20/10/2026,11/05/2021,Product 3,Status 1,Type 2
11860,1,504.1416532,05/02/2021,06/02/2021,Product 1,Status 3,Type 1
11861,1,389.6341667,21/09/2020,24/09/2020,Product 2,Status 1,Type 1
11862,1,521.3764123,12/09/2025,21/09/2021,Product 2,Status 2,Type 2
11863,1,416.9598576,05/09/2026,18/09/2020,Product 2,Status 2,Type 2
11864,1,453.7245091,10/08/2025,19/02/2020,Product 2,Status 4,Type 2
11865,1,622.7114305,21/03/2020,25/03/2020,Product 2,Status 1,Type 1
11866,1,182.7886499,24/10/2020,28/10/2020,Product 2,Status 2,Type 1
11867,3,558.9535168,05/12/2026,14/02/2020,Product 3,Status 2,Type 2
11868,1,117.3371243,09/04/2020,12/04/2020,Product 2,Status 1,Type 1
11869,2,171.2947179,28/01/2022,27/01/2022,Product 2,Status 1,Type 1
11870,1,337.3625791,30/09/2020,01/10/2020,Product 1,Status 1,Type 1
11871,1,462.3736613,14/08/2025,05/11/2021,Product 3,Status 3,Type 2
11872,1,117.4543786,25/01/2022,12/11/2021,Product 4,Status 4,Type 3
11873,1,361.6657958,04/12/2020,05/12/2020,Product 1,Status 3,Type 1
11874,1,315.1144886,14/05/2021,15/05/2021,Product 2,Status 4,Type 1
11875,1,532.4025023,30/11/2021,05/12/2021,Product 1,Status 4,Type 1
11876,3,486.6062747,01/04/2026,15/01/2022,Product 1,Status 1,Type 2
11877,4,311.4070187,19/09/2021,19/09/2021,Product 2,Status 1,Type 1
11878,1,677.2865171,15/04/2025,15/08/2021,Product 3,Status 2,Type 2
11879,1,125.8402634,07/02/2022,13/11/2021,Product 4,Status 1,Type 3
11880,3,447.1983219,19/03/2021,20/03/2021,Product 1,Status 2,Type 1
11881,1,544.3520909,14/04/2026,26/02/2020,Product 2,Status 4,Type 2
11882,3,504.3263385,21/09/2026,11/11/2020,Product 2,Status 4,Type 2
11883,1,320.7431342,20/05/2021,23/05/2021,Product 2,Status 1,Type 1
11884,1,435.218094,28/04/2026,04/07/2020,Product 3,Status 3,Type 2
11885,1,540.5957789,04/10/2026,02/04/2020,Product 2,Status 2,Type 2
11886,3,355.9861345,06/06/2021,08/06/2021,Product 2,Status 3,Type 1
11887,1,182.3496872,29/01/2022,23/10/2021,Product 4,Status 3,Type 3
11888,1,438.2211307,15/05/2021,17/05/2021,Product 1,Status 1,Type 1
11889,1,479.315988,25/09/2025,20/10/2021,Product 3,Status 2,Type 2
11890,1,125.5385586,14/12/2021,06/09/2021,Product 4,Status 2,Type 3
11891,1,258.986118,11/01/2021,13/01/2021,Product 2,Status 3,Type 1
11892,1,120.4400361,17/01/2022,27/09/2021,Product 2,Status 3,Type 3
11893,1,344.7791411,29/11/2021,03/12/2021,Product 1,Status 4,Type 1
11894,1,449.1267723,06/11/2020,09/11/2020,Product 2,Status 4,Type 1
11895,1,134.8177276,10/03/2022,18/12/2021,Product 4,Status 1,Type 3
11896,1,136.2300743,31/10/2021,24/07/2021,Product 4,Status 1,Type 3
11897,1,401.6386913,14/12/2021,18/12/2021,Product 1,Status 4,Type 1
11898,2,525.2715738,31/08/2020,02/09/2020,Product 1,Status 3,Type 1
11899,3,-9.584033905,25/08/2021,28/08/2021,Product 1,Status 2,Type 1
11900,2,365.3248433,30/11/2021,02/12/2021,Product 1,Status 4,Type 1
11901,1,402.9508026,11/11/2020,14/11/2020,Product 1,Status 3,Type 1
11902,2,487.5759132,29/05/2026,02/05/2020,Product 2,Status 4,Type 2
11903,1,468.9723865,05/12/2025,09/06/2020,Product 2,Status 1,Type 2
11904,2,169.1869986,08/10/2020,09/10/2020,Product 2,Status 4,Type 1
11905,3,400.5084184,28/08/2020,01/09/2020,Product 2,Status 2,Type 1
11906,2,334.4542006,26/02/2026,27/05/2020,Product 1,Status 4,Type 2
11907,1,439.60117,26/04/2021,29/04/2021,Product 2,Status 3,Type 1
11908,1,440.9387959,02/10/2026,22/11/2021,Product 3,Status 1,Type 2
11909,1,262.0521939,10/08/2020,13/08/2020,Product 2,Status 3,Type 1
11910,2,569.6553148,04/03/2026,30/04/2020,Product 1,Status 4,Type 2
11911,1,344.029275,04/05/2021,03/05/2021,Product 2,Status 4,Type 1
11912,1,460.055024,14/01/2026,13/02/2021,Product 2,Status 4,Type 2
11913,1,48.04519034,25/01/2021,29/01/2021,Product 2,Status 2,Type 1
11914,1,196.7067679,27/02/2021,06/03/2021,Product 1,Status 2,Type 1
11915,2,298.0738611,26/09/2020,02/10/2020,Product 1,Status 3,Type 1
11916,1,638.1148801,04/02/2021,06/02/2021,Product 1,Status 4,Type 1
11917,1,97.28359793,12/03/2022,30/12/2021,Product 4,Status 1,Type 3
11918,1,579.0413539,24/08/2025,27/07/2020,Product 3,Status 2,Type 2
11919,1,142.2289953,21/01/2022,13/10/2021,Product 4,Status 3,Type 3
11920,1,349.2938226,02/11/2020,10/11/2020,Product 2,Status 1,Type 1
11921,3,279.6292952,17/12/2021,19/12/2021,Product 2,Status 4,Type 1
11922,2,485.5546316,02/01/2020,05/01/2020,Product 2,Status 4,Type 1
11923,2,563.2186888,06/07/2026,06/06/2020,Product 3,Status 3,Type 2
11924,1,131.8411941,05/02/2022,14/11/2021,Product 2,Status 1,Type 3
11925,1,326.0499112,17/12/2020,17/12/2020,Product 1,Status 1,Type 1
11926,1,147.7028885,10/12/2021,03/09/2021,Product 4,Status 1,Type 3
11927,1,263.6894461,20/06/2020,24/06/2020,Product 2,Status 1,Type 1
11928,2,259.1618472,28/01/2021,29/01/2021,Product 1,Status 4,Type 1
11929,2,402.4246959,13/01/2025,25/11/2020,Product 2,Status 4,Type 2
11930,3,543.2672233,27/11/2025,18/07/2020,Product 2,Status 1,Type 2
11931,1,352.1637343,01/10/2021,05/10/2021,Product 2,Status 2,Type 1
11932,1,141.6046563,05/10/2021,17/07/2021,Product 4,Status 1,Type 3
11933,1,231.0292717,02/02/2020,04/02/2020,Product 2,Status 2,Type 1
11934,1,623.1809862,22/01/2026,30/03/2021,Product 3,Status 4,Type 2
11935,1,544.2726814,14/03/2025,26/09/2021,Product 3,Status 2,Type 2
11936,2,110.7042639,19/10/2021,02/08/2021,Product 4,Status 1,Type 3
11937,1,579.2467291,16/06/2026,02/08/2020,Product 3,Status 2,Type 2
11938,1,375.4573259,16/04/2021,18/04/2021,Product 2,Status 4,Type 1
11939,1,445.0948406,07/03/2026,08/03/2021,Product 2,Status 4,Type 2
11940,1,304.3570324,01/01/2020,05/01/2020,Product 2,Status 2,Type 1
11941,2,703.3022279,14/01/2022,18/01/2022,Product 2,Status 3,Type 1
11942,1,288.3113246,24/11/2021,26/11/2021,Product 1,Status 4,Type 1
11943,1,386.1251046,10/10/2025,05/12/2020,Product 1,Status 4,Type 2
11944,2,205.5581292,15/01/2021,19/01/2021,Product 1,Status 3,Type 1
11945,2,471.7247389,19/10/2026,29/01/2022,Product 2,Status 3,Type 2
11946,1,432.0915735,18/08/2021,22/08/2021,Product 2,Status 4,Type 1
11947,2,-16.39408843,19/01/2021,23/01/2021,Product 2,Status 3,Type 1
11948,1,266.8895627,10/06/2020,12/06/2020,Product 2,Status 3,Type 1
11949,1,286.0740235,24/08/2020,24/08/2020,Product 1,Status 3,Type 1
11950,2,360.310581,24/11/2020,30/11/2020,Product 1,Status 4,Type 1
11951,3,467.7654623,16/08/2025,28/07/2020,Product 1,Status 2,Type 2
11952,3,246.2182279,30/06/2020,30/06/2020,Product 2,Status 1,Type 1
11953,1,563.5897002,15/01/2025,19/03/2020,Product 3,Status 4,Type 2
11954,2,428.9340985,22/08/2025,24/11/2020,Product 3,Status 1,Type 2
11955,2,401.2535936,23/06/2021,28/06/2021,Product 2,Status 1,Type 1
11956,1,625.3045801,21/04/2025,08/01/2022,Product 3,Status 2,Type 2
11957,2,594.4617329,15/09/2021,16/09/2021,Product 1,Status 1,Type 1
11958,1,128.8022188,02/03/2022,26/10/2021,Product 4,Status 3,Type 3
11959,3,311.8389677,02/05/2021,02/05/2021,Product 1,Status 1,Type 1
11960,2,375.3818883,08/11/2021,11/11/2021,Product 1,Status 3,Type 1
11961,1,104.1893657,26/12/2021,24/09/2021,Product 2,Status 3,Type 3
11962,2,450.3078543,21/01/2022,21/01/2022,Product 2,Status 4,Type 1
11963,2,336.0556045,06/09/2021,11/09/2021,Product 2,Status 4,Type 1
11964,2,260.2288659,06/10/2021,05/10/2021,Product 2,Status 1,Type 1
11965,1,331.1021577,31/08/2020,31/08/2020,Product 2,Status 3,Type 1
11966,1,419.1900744,14/06/2026,20/04/2021,Product 3,Status 1,Type 2
11967,1,309.3255719,31/07/2026,21/05/2020,Product 3,Status 3,Type 2
11968,1,143.7813868,11/10/2020,17/10/2020,Product 1,Status 3,Type 1
11969,1,281.9418166,11/04/2020,13/04/2020,Product 1,Status 3,Type 1
11970,1,395.9739995,04/12/2020,03/12/2020,Product 2,Status 4,Type 1
11971,1,607.6263777,08/12/2026,24/02/2021,Product 3,Status 4,Type 2
11972,1,139.47817,25/10/2021,02/08/2021,Product 4,Status 3,Type 3
11973,1,362.6856366,12/07/2025,08/11/2021,Product 3,Status 2,Type 2
11974,1,152.9311625,28/02/2022,26/11/2021,Product 2,Status 3,Type 3
11975,1,458.8782961,12/01/2020,16/01/2020,Product 2,Status 4,Type 1
11976,3,573.2210675,15/04/2021,18/04/2021,Product 1,Status 3,Type 1
11977,3,499.0620097,02/01/2021,09/01/2021,Product 1,Status 4,Type 1
11978,2,573.0101617,06/06/2025,19/07/2021,Product 2,Status 4,Type 2
11979,1,139.0894393,11/12/2021,09/09/2021,Product 4,Status 2,Type 3
11980,2,257.3431714,01/11/2021,06/11/2021,Product 1,Status 4,Type 1
11981,1,539.2878538,29/11/2026,27/05/2020,Product 2,Status 1,Type 2
11982,2,446.2754044,03/05/2021,05/05/2021,Product 1,Status 4,Type 1
11983,1,283.221006,24/09/2020,28/09/2020,Product 1,Status 3,Type 1
11984,1,553.0808469,09/01/2025,11/11/2020,Product 2,Status 3,Type 2
11985,2,186.8059293,19/03/2022,24/12/2021,Product 4,Status 4,Type 3
11986,1,485.0525368,25/12/2020,28/12/2020,Product 2,Status 3,Type 1
11987,1,212.1656859,19/01/2021,23/01/2021,Product 2,Status 4,Type 1
11988,2,446.6331964,27/12/2025,02/03/2020,Product 1,Status 4,Type 2
11989,1,358.5471877,21/04/2025,12/09/2021,Product 3,Status 2,Type 2
11990,2,345.0479779,22/01/2020,25/01/2020,Product 2,Status 3,Type 1
11991,1,502.0368118,15/10/2021,17/10/2021,Product 2,Status 2,Type 1
11992,2,407.2625857,11/02/2021,12/02/2021,Product 1,Status 1,Type 1
11993,1,428.8725847,07/10/2020,09/10/2020,Product 1,Status 1,Type 1
11994,1,119.715198,28/03/2022,20/12/2021,Product 4,Status 3,Type 3
11995,1,187.4448996,15/05/2020,16/05/2020,Product 2,Status 3,Type 1
11996,1,597.4927372,17/12/2025,18/11/2020,Product 3,Status 4,Type 2
11997,2,510.0861926,19/03/2025,01/02/2020,Product 3,Status 3,Type 2
11998,2,521.6644554,23/09/2026,08/11/2021,Product 2,Status 4,Type 2
11999,1,346.125543,22/10/2021,25/10/2021,Product 2,Status 1,Type 1
12000,1,-104.0029434,15/02/2020,16/02/2020,Product 2,Status 3,Type 1
12001,1,656.4289944,15/12/2021,19/12/2021,Product 2,Status 2,Type 1
12002,1,466.2103037,29/03/2025,09/12/2020,Product 1,Status 2,Type 2
12003,1,424.9652075,20/08/2021,20/08/2021,Product 1,Status 1,Type 1
12004,1,560.6672981,19/10/2025,14/08/2020,Product 1,Status 1,Type 2
12005,1,379.5580065,26/07/2025,15/07/2021,Product 2,Status 3,Type 2
12006,2,381.0744109,17/02/2020,21/02/2020,Product 1,Status 4,Type 1
12007,1,547.214746,21/02/2026,21/03/2021,Product 3,Status 2,Type 2
12008,1,463.1503419,16/01/2022,21/01/2022,Product 1,Status 3,Type 1
12009,1,129.6280361,05/03/2022,08/12/2021,Product 4,Status 4,Type 3
12010,4,277.5892213,04/12/2021,05/12/2021,Product 2,Status 1,Type 1
12011,2,445.0586031,07/07/2026,04/05/2021,Product 3,Status 1,Type 2
12012,1,494.4557908,19/05/2025,25/06/2021,Product 1,Status 4,Type 2
12013,1,547.8724816,15/04/2026,23/01/2020,Product 3,Status 2,Type 2
12014,1,104.3851029,20/11/2021,15/08/2021,Product 4,Status 4,Type 3
12015,2,271.8059496,28/08/2020,01/09/2020,Product 1,Status 3,Type 1
12016,1,441.5731704,18/06/2026,30/05/2020,Product 1,Status 1,Type 2
12017,4,279.3222455,19/08/2021,24/08/2021,Product 1,Status 1,Type 1
12018,1,115.4996999,05/12/2021,30/08/2021,Product 4,Status 1,Type 3
12019,2,349.8217021,14/10/2021,16/10/2021,Product 1,Status 2,Type 1
12020,2,342.4739182,13/08/2020,15/08/2020,Product 1,Status 2,Type 1
12021,1,153.5806178,15/04/2022,02/01/2022,Product 4,Status 1,Type 3
12022,1,177.2756124,05/04/2021,06/04/2021,Product 1,Status 2,Type 1
12023,1,469.6248774,11/03/2021,13/03/2021,Product 2,Status 3,Type 1
12024,1,544.2062137,10/02/2026,25/05/2020,Product 3,Status 2,Type 2
12025,3,563.2644949,07/06/2020,09/06/2020,Product 1,Status 1,Type 1
12026,1,171.4741261,08/12/2021,10/12/2021,Product 1,Status 4,Type 1
12027,1,180.601279,09/10/2020,12/10/2020,Product 2,Status 1,Type 1
12028,1,502.3957009,10/10/2025,04/05/2020,Product 2,Status 1,Type 2
12029,2,380.1574103,13/11/2020,16/11/2020,Product 2,Status 4,Type 1
12030,1,395.5236502,05/01/2021,07/01/2021,Product 1,Status 3,Type 1
12031,2,534.4702522,21/11/2026,14/01/2021,Product 3,Status 2,Type 2
12032,2,127.1155797,17/05/2020,20/05/2020,Product 1,Status 4,Type 1
12033,1,465.9896403,11/05/2021,12/05/2021,Product 1,Status 1,Type 1
12034,2,148.4670769,27/08/2020,30/08/2020,Product 1,Status 4,Type 1
12035,1,875.0947545,05/12/2021,06/12/2021,Product 1,Status 2,Type 1
12036,1,537.3230628,07/07/2026,03/07/2020,Product 3,Status 1,Type 2
12037,1,154.1962245,09/06/2020,10/06/2020,Product 2,Status 3,Type 1
12038,5,232.8531482,21/11/2020,21/11/2020,Product 1,Status 2,Type 1
12039,2,377.0427807,06/08/2020,08/08/2020,Product 2,Status 1,Type 1
12040,4,424.5998853,04/07/2021,05/07/2021,Product 1,Status 4,Type 1
12041,1,523.4452313,20/08/2026,03/11/2020,Product 2,Status 4,Type 2
12042,2,473.2388467,15/09/2025,25/04/2020,Product 3,Status 2,Type 2
12043,1,277.5511301,25/04/2021,27/04/2021,Product 2,Status 3,Type 1
12044,4,259.5273971,02/12/2020,01/12/2020,Product 1,Status 2,Type 1
12045,1,233.4691595,04/05/2020,07/05/2020,Product 2,Status 3,Type 1
12046,1,482.6065506,11/01/2022,11/01/2022,Product 2,Status 1,Type 1
12047,2,536.0125093,28/11/2025,20/05/2020,Product 1,Status 2,Type 2
12048,2,417.0323566,07/01/2021,11/01/2021,Product 2,Status 2,Type 1
12049,1,527.7078005,05/09/2026,04/03/2021,Product 3,Status 4,Type 2
12050,1,538.4160975,28/09/2020,01/10/2020,Product 1,Status 1,Type 1
12051,1,474.7787893,13/02/2025,08/12/2021,Product 3,Status 1,Type 2
12052,1,138.5712801,24/09/2021,05/07/2021,Product 4,Status 3,Type 3
12053,3,400.2236789,08/08/2025,12/10/2020,Product 1,Status 2,Type 2
12054,2,575.1539859,01/09/2025,23/12/2020,Product 3,Status 3,Type 2
12055,2,525.0629356,03/11/2026,27/02/2020,Product 1,Status 4,Type 2
12056,1,547.114412,28/02/2021,04/03/2021,Product 1,Status 4,Type 1
12057,2,483.1018372,11/12/2026,05/02/2021,Product 3,Status 2,Type 2
12058,1,478.8444151,10/06/2025,07/10/2021,Product 1,Status 4,Type 2
12059,3,253.9249139,07/09/2020,07/09/2020,Product 1,Status 2,Type 1
12060,1,419.2759977,11/06/2021,09/06/2021,Product 1,Status 3,Type 1
12061,1,655.0911874,27/10/2026,30/12/2020,Product 3,Status 3,Type 2
12062,1,450.2363699,08/06/2021,11/06/2021,Product 1,Status 1,Type 1
12063,1,558.2455874,31/08/2026,07/09/2020,Product 1,Status 2,Type 2
12064,1,196.5169671,11/06/2021,15/06/2021,Product 2,Status 1,Type 1
12065,2,474.7886167,14/04/2020,16/04/2020,Product 1,Status 1,Type 1
12066,1,76.40693166,07/03/2022,07/12/2021,Product 4,Status 3,Type 3
12067,1,110.9130949,24/01/2022,11/11/2021,Product 4,Status 1,Type 3
12068,1,484.0131943,01/09/2020,05/09/2020,Product 2,Status 1,Type 1
12069,1,494.2498397,18/03/2026,04/12/2020,Product 1,Status 3,Type 2
12070,1,151.7309153,16/03/2021,18/03/2021,Product 2,Status 3,Type 1
12071,1,79.30679839,27/09/2021,22/07/2021,Product 4,Status 2,Type 3
12072,2,475.7759391,15/12/2026,17/12/2020,Product 3,Status 4,Type 2
12073,2,672.3512005,19/10/2025,06/12/2021,Product 1,Status 1,Type 2
12074,1,340.7804273,03/01/2022,08/01/2022,Product 2,Status 1,Type 1
12075,2,327.8032215,13/10/2020,16/10/2020,Product 1,Status 1,Type 1
12076,2,422.2548827,19/12/2021,23/12/2021,Product 1,Status 4,Type 1
12077,1,480.7861468,01/09/2021,01/09/2021,Product 1,Status 2,Type 1
12078,2,431.9711089,15/12/2021,20/12/2021,Product 2,Status 1,Type 1
12079,1,366.7283698,15/10/2021,17/10/2021,Product 1,Status 2,Type 1
12080,1,568.5195635,30/05/2025,11/03/2020,Product 3,Status 2,Type 2
12081,2,393.3870719,31/03/2020,01/04/2020,Product 2,Status 1,Type 1
12082,1,100.3447429,31/12/2021,09/10/2021,Product 4,Status 1,Type 3
12083,4,379.865953,18/11/2020,22/11/2020,Product 2,Status 2,Type 1
12084,2,427.8371543,05/09/2025,05/03/2020,Product 2,Status 4,Type 2
12085,1,175.2628546,17/10/2021,10/07/2021,Product 4,Status 4,Type 3
12086,1,680.5427925,21/08/2020,27/08/2020,Product 2,Status 3,Type 1
12087,3,186.6033576,20/01/2020,19/01/2020,Product 1,Status 2,Type 1
12088,1,485.3372036,05/11/2020,07/11/2020,Product 1,Status 4,Type 1
12089,1,404.7919406,11/12/2025,13/11/2020,Product 1,Status 3,Type 2
12090,1,463.8034251,01/12/2021,07/12/2021,Product 1,Status 4,Type 1
12091,1,166.881784,08/10/2021,05/07/2021,Product 4,Status 3,Type 3
12092,1,102.0494731,01/12/2021,01/09/2021,Product 4,Status 4,Type 3
12093,2,120.003048,24/08/2021,26/08/2021,Product 2,Status 2,Type 1
12094,1,395.1100733,28/11/2020,04/12/2020,Product 1,Status 4,Type 1
12095,1,553.819675,30/03/2025,07/09/2021,Product 3,Status 1,Type 2
12096,2,267.0005212,25/08/2020,31/08/2020,Product 1,Status 2,Type 1
12097,1,-3.134857986,29/11/2020,02/12/2020,Product 2,Status 2,Type 1
12098,2,211.4040847,13/10/2021,15/10/2021,Product 1,Status 1,Type 1
12099,2,79.55668924,02/04/2021,06/04/2021,Product 1,Status 1,Type 1
